time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:57:16:791,0.0573,-0.0287,-0.0896,0.110
20:57:16:796,0.0694,-0.0399,-0.1020,0.130
20:57:16:801,0.0387,-0.0509,-0.0812,0.103
20:57:16:805,0.0439,-0.0688,-0.0556,0.099
20:57:16:810,0.0420,-0.0392,-0.0561,0.080
20:57:16:816,0.0377,-0.0193,-0.0354,0.055
20:57:16:819,-0.0022,0.0028,-0.0198,0.020
20:57:16:826,0.0007,0.0079,0.0120,0.014
20:57:16:838,-0.0059,0.0011,0.0507,0.051
20:57:16:839,0.0041,0.0013,0.0465,0.047
20:57:16:840,-0.0119,-0.0197,0.0377,0.044
20:57:16:845,-0.0159,-0.0405,0.0125,0.045
20:57:16:850,-0.0175,-0.0255,-0.0197,0.037
20:57:16:854,-0.0214,-0.0462,-0.0350,0.062
20:57:16:858,-0.0182,-0.0667,-0.0266,0.074
20:57:16:864,-0.0411,-0.0988,-0.0113,0.108
20:57:16:870,-0.0330,-0.0928,0.0231,0.101
20:57:16:874,-0.0464,-0.0846,0.0193,0.098
20:57:16:879,-0.0502,-0.0623,0.0535,0.096
20:57:16:884,-0.0327,-0.0355,0.0565,0.074
20:57:16:890,-0.0107,0.0005,0.0308,0.033
20:57:16:894,0.0063,0.0052,-0.0162,0.018
20:57:16:898,-0.0173,0.0289,-0.0701,0.078
20:57:16:904,-0.0289,0.0238,-0.1119,0.118
20:57:16:908,-0.0026,0.0402,-0.1632,0.168
20:57:16:913,0.0236,0.0399,-0.1643,0.171
20:57:16:921,0.0472,0.0255,-0.1324,0.143
20:57:16:925,0.0659,0.0231,-0.0745,0.102
20:57:16:927,0.0631,-0.0150,-0.0168,0.067
20:57:16:933,0.0842,-0.0005,0.0026,0.084
20:57:16:936,0.0790,-0.0336,0.0267,0.090
20:57:16:951,0.0572,-0.0499,0.0056,0.076
20:57:16:952,0.0332,-0.0614,-0.0130,0.071
20:57:16:952,0.0306,-0.0680,0.0018,0.075
20:57:16:957,0.0210,-0.0533,-0.0122,0.059
20:57:16:963,0.0210,-0.0315,0.0002,0.038
20:57:16:967,0.0304,-0.0004,0.0052,0.031
20:57:16:972,0.0327,-0.0099,0.0245,0.042
20:57:16:975,-0.0006,0.0140,0.0080,0.016
20:57:16:983,0.0139,0.0116,-0.0035,0.018
20:57:16:986,0.0472,0.0045,-0.0268,0.054
20:57:16:992,0.0566,0.0070,-0.0476,0.074
20:57:16:996,0.0636,0.0191,-0.0279,0.072
20:57:17:001,0.0823,-0.0021,-0.0274,0.087
20:57:17:006,0.0986,-0.0065,-0.0363,0.105
20:57:17:011,0.0911,-0.0155,-0.0285,0.097
20:57:17:016,0.0955,-0.0221,-0.0398,0.106
20:57:17:020,0.0881,-0.0073,-0.0296,0.093
20:57:17:027,0.0569,0.0097,-0.0194,0.061
20:57:17:038,0.0497,-0.0019,0.0050,0.050
20:57:17:039,0.0378,0.0008,0.0341,0.051
20:57:17:040,0.0166,0.0010,0.0417,0.045
20:57:17:045,-0.0211,0.0130,0.0423,0.049
20:57:17:050,-0.0253,0.0437,0.0382,0.063
20:57:17:055,-0.0295,0.0671,0.0650,0.098
20:57:17:059,-0.0170,0.0593,0.0943,0.113
20:57:17:066,0.0096,0.0326,0.1258,0.130
20:57:17:070,0.0005,0.0512,0.1240,0.134
20:57:17:075,-0.0371,0.0269,0.0794,0.092
20:57:17:080,-0.0506,0.0076,0.0327,0.061
20:57:17:085,-0.0593,-0.0044,-0.0281,0.066
20:57:17:089,-0.0680,-0.0091,-0.0626,0.093
20:57:17:094,-0.0269,-0.0280,-0.0521,0.065
20:57:17:098,0.0068,-0.0205,-0.0252,0.033
20:57:17:104,0.0212,0.0035,0.0300,0.037
20:57:17:109,0.0450,-0.0178,0.0587,0.076
20:57:17:114,0.0592,-0.0460,0.1064,0.130
20:57:17:119,0.0543,-0.0219,0.1159,0.130
20:57:17:124,0.0613,-0.0335,0.0874,0.112
20:57:17:128,0.0540,-0.0332,0.0354,0.073
20:57:17:135,0.0562,-0.0188,-0.0116,0.060
20:57:17:137,0.0750,-0.0258,-0.0177,0.081
20:57:17:144,0.0532,-0.0091,-0.0333,0.063
20:57:17:148,0.0697,0.0123,-0.0155,0.072
20:57:17:153,0.0741,0.0168,0.0023,0.076
20:57:17:158,0.0644,0.0166,0.0131,0.068
20:57:17:165,0.0665,0.0282,0.0166,0.074
20:57:17:167,0.0639,0.0135,-0.0108,0.066
20:57:17:172,0.0565,0.0156,-0.0215,0.062
20:57:17:176,0.0610,-0.0131,-0.0609,0.087
20:57:17:184,0.0440,-0.0108,-0.0716,0.085
20:57:17:186,0.0485,0.0058,-0.0825,0.096
20:57:17:191,0.0577,0.0057,-0.0840,0.102
20:57:17:196,0.0620,0.0105,-0.0619,0.088
20:57:17:202,0.0331,0.0176,-0.0449,0.058
20:57:17:206,0.0401,0.0128,-0.0256,0.049
20:57:17:211,0.0351,0.0081,0.0055,0.036
20:57:17:216,0.0421,0.0509,0.0268,0.071
20:57:17:220,0.0348,0.0244,0.0338,0.054
20:57:17:226,0.0441,0.0290,0.0433,0.068
20:57:17:231,0.0202,0.0146,0.0576,0.063
20:57:17:236,0.0274,0.0050,0.0812,0.086
20:57:17:240,0.0202,-0.0069,0.0668,0.070
20:57:17:246,-0.0011,-0.0069,0.0669,0.067
20:57:17:250,0.0016,0.0027,0.0695,0.070
20:57:17:256,-0.0313,0.0050,0.0769,0.083
20:57:17:259,-0.0308,0.0405,0.0723,0.088
20:57:17:264,-0.0469,0.0449,0.1034,0.122
20:57:17:274,-0.0558,0.0444,0.1008,0.124
20:57:17:277,-0.0671,0.0344,0.0959,0.122
20:57:17:279,-0.0664,0.0388,0.0861,0.115
20:57:17:286,-0.0515,0.0099,0.0501,0.073
20:57:17:301,-0.0154,-0.0092,0.0238,0.030
20:57:17:302,0.0039,-0.0304,-0.0001,0.031
20:57:17:303,0.0491,-0.0394,-0.0285,0.069
20:57:17:306,0.0560,-0.0222,-0.0354,0.070
20:57:17:309,0.0653,-0.0383,-0.0185,0.078
20:57:17:315,0.1007,-0.0234,-0.0254,0.106
20:57:17:319,0.0788,-0.0087,0.0011,0.079
20:57:17:324,0.0429,-0.0154,0.0155,0.048
20:57:17:329,0.0429,-0.0125,0.0180,0.048
20:57:17:334,0.0429,-0.0145,0.0159,0.048
20:57:17:337,0.0453,-0.0330,0.0352,0.066
20:57:17:344,0.0525,-0.0466,0.0687,0.098
20:57:17:348,0.0596,-0.0364,0.0546,0.089
20:57:17:354,0.0264,-0.0452,0.0595,0.079
20:57:17:358,-0.0066,-0.0517,0.0477,0.071
20:57:17:364,-0.0180,-0.0628,0.0194,0.068
20:57:17:368,-0.0175,-0.0809,0.0268,0.087
20:57:17:373,-0.0264,-0.0656,0.0152,0.072
20:57:17:377,-0.0329,-0.0624,0.0250,0.075
20:57:17:385,-0.0466,-0.0569,0.0252,0.078
20:57:17:388,-0.0269,-0.0443,0.0419,0.067
20:57:17:392,-0.0169,-0.0413,0.0515,0.068
20:57:17:400,-0.0164,-0.0385,0.0492,0.065
20:57:17:402,0.0078,-0.0095,0.0375,0.039
20:57:17:407,0.0152,-0.0140,0.0166,0.026
20:57:17:412,0.0416,-0.0232,0.0245,0.054
20:57:17:416,0.0371,-0.0274,0.0231,0.052
20:57:17:421,0.0493,-0.0103,0.0290,0.058
20:57:17:427,0.0235,-0.0075,0.0231,0.034
20:57:17:435,0.0240,0.0095,0.0268,0.037
20:57:17:437,-0.0064,0.0050,0.0352,0.036
20:57:17:450,0.0087,-0.0278,0.0341,0.045
20:57:17:451,-0.0239,-0.0296,0.0140,0.040
20:57:17:452,-0.0324,-0.0004,-0.0012,0.032
20:57:17:455,-0.0432,-0.0260,-0.0425,0.066
20:57:17:461,-0.0515,-0.0323,-0.0622,0.087
20:57:17:466,-0.0385,-0.0505,-0.0677,0.093
20:57:17:471,-0.0517,-0.0448,-0.0447,0.082
20:57:17:477,-0.0364,-0.0463,-0.0054,0.059
20:57:17:481,-0.0165,-0.0360,0.0006,0.040
20:57:17:485,-0.0347,-0.0567,0.0255,0.071
20:57:17:490,-0.0244,-0.0252,0.0146,0.038
20:57:17:495,-0.0023,-0.0058,-0.0127,0.014
20:57:17:499,-0.0019,-0.0152,-0.0161,0.022
20:57:17:508,0.0342,-0.0269,-0.0217,0.049
20:57:17:511,0.0249,-0.0433,-0.0104,0.051
20:57:17:515,0.0466,-0.0667,-0.0204,0.084
20:57:17:520,0.0777,-0.0685,-0.0183,0.105
20:57:17:528,0.0705,-0.0633,-0.0375,0.102
20:57:17:529,0.0397,-0.0509,-0.0328,0.072
20:57:17:541,0.0185,-0.0339,-0.0353,0.052
20:57:17:542,0.0142,-0.0242,-0.0189,0.034
20:57:17:544,-0.0021,0.0068,-0.0147,0.016
20:57:17:550,-0.0158,0.0328,-0.0082,0.037
20:57:17:554,-0.0223,0.0374,-0.0138,0.046
20:57:17:559,-0.0335,0.0419,-0.0432,0.069
20:57:17:564,-0.0113,0.0654,-0.0795,0.104
20:57:17:570,-0.0297,0.0817,-0.0802,0.118
20:57:17:574,0.0019,0.0671,-0.0596,0.090
20:57:17:577,-0.0047,0.0384,-0.0297,0.049
20:57:17:583,0.0196,0.0195,-0.0144,0.031
20:57:17:591,0.0174,0.0148,0.0030,0.023
20:57:17:592,0.0034,0.0244,0.0249,0.035
20:57:17:599,0.0108,-0.0089,0.0585,0.060
20:57:17:603,0.0110,-0.0277,0.0801,0.085
20:57:17:609,-0.0006,-0.0511,0.0993,0.112
20:57:17:613,-0.0216,-0.0577,0.0899,0.109
20:57:17:617,0.0003,-0.0501,0.0807,0.095
20:57:17:623,-0.0040,-0.0235,0.0811,0.085
20:57:17:628,-0.0202,-0.0232,0.1005,0.105
20:57:17:632,-0.0385,-0.0395,0.1057,0.119
20:57:17:637,-0.0567,-0.0462,0.0967,0.121
20:57:17:655,-0.0296,-0.0433,0.0733,0.090
20:57:17:656,0.0067,-0.0142,0.0548,0.057
20:57:17:656,0.0119,0.0076,0.0434,0.046
20:57:17:657,0.0314,0.0246,0.0202,0.045
20:57:17:660,0.0103,-0.0036,-0.0054,0.012
20:57:17:667,0.0251,-0.0148,-0.0309,0.042
20:57:17:671,0.0539,-0.0188,-0.0398,0.070
20:57:17:676,0.0397,-0.0323,-0.0368,0.063
20:57:17:681,0.0352,-0.0195,-0.0150,0.043
20:57:17:686,0.0662,-0.0306,-0.0029,0.073
20:57:17:690,0.0757,-0.0154,-0.0003,0.077
20:57:17:696,0.0685,0.0091,0.0167,0.071
20:57:17:700,0.0566,0.0143,0.0170,0.061
20:57:17:706,0.0353,0.0409,0.0077,0.055
20:57:17:711,0.0308,0.0339,-0.0014,0.046
20:57:17:716,0.0428,0.0649,-0.0010,0.078
20:57:17:720,0.0287,0.0412,-0.0102,0.051
20:57:17:730,0.0218,0.0177,-0.0171,0.033
20:57:17:731,0.0244,0.0111,-0.0384,0.047
20:57:17:744,0.0103,-0.0003,-0.0431,0.044
20:57:17:745,-0.0179,0.0051,-0.0551,0.058
20:57:17:745,-0.0175,0.0033,-0.0293,0.034
20:57:17:750,-0.0266,0.0206,-0.0203,0.039
20:57:17:755,-0.0521,0.0259,-0.0329,0.067
20:57:17:759,-0.0728,0.0052,-0.0621,0.096
20:57:17:764,-0.0743,-0.0012,-0.0674,0.100
20:57:17:770,-0.0569,-0.0195,-0.0562,0.082
20:57:17:775,-0.0277,-0.0020,-0.0497,0.057
20:57:17:777,-0.0035,0.0320,-0.0289,0.043
20:57:17:785,0.0206,0.0396,0.0014,0.045
20:57:17:789,0.0136,0.0447,0.0031,0.047
20:57:17:793,0.0090,0.0426,0.0072,0.044
20:57:17:799,0.0140,0.0619,-0.0125,0.065
20:57:17:803,-0.0049,0.0335,-0.0393,0.052
20:57:17:809,-0.0022,0.0409,-0.0397,0.057
20:57:17:812,-0.0020,0.0364,-0.0663,0.076
20:57:17:818,0.0219,0.0153,-0.0736,0.078
20:57:17:822,0.0266,-0.0010,-0.0382,0.047
20:57:17:828,0.0455,0.0090,-0.0315,0.056
20:57:17:833,0.0288,-0.0261,-0.0032,0.039
20:57:17:838,0.0408,-0.0157,0.0250,0.050
20:57:17:848,-0.0066,-0.0268,0.0341,0.044
20:57:17:849,-0.0417,-0.0449,0.0335,0.070
20:57:17:853,-0.0551,-0.0200,0.0328,0.067
20:57:17:856,-0.0804,-0.0381,0.0274,0.093
20:57:17:862,-0.0937,-0.0372,0.0361,0.107
20:57:17:867,-0.1045,-0.0482,0.0447,0.123
20:57:17:871,-0.0821,-0.0497,0.0508,0.109
20:57:17:877,-0.0433,-0.0583,0.0237,0.076
20:57:17:882,-0.0143,-0.0693,-0.0007,0.071
20:57:17:887,0.0288,-0.0612,-0.0319,0.075
20:57:17:892,0.0477,-0.0580,-0.0534,0.092
20:57:17:895,0.0854,-0.0547,-0.0844,0.132
20:57:17:900,0.0896,-0.0420,-0.1128,0.150
20:57:17:906,0.0747,-0.0294,-0.0888,0.120
20:57:17:911,0.0647,-0.0335,-0.0626,0.096
20:57:17:916,0.0406,-0.0067,-0.0509,0.065
20:57:17:921,0.0189,-0.0182,-0.0061,0.027
20:57:17:926,0.0141,-0.0130,-0.0020,0.019
20:57:17:931,0.0046,-0.0386,-0.0170,0.042
20:57:17:948,-0.0001,-0.0522,-0.0128,0.054
20:57:17:948,-0.0214,-0.0537,-0.0348,0.068
20:57:17:949,-0.0378,-0.0363,-0.0378,0.065
20:57:17:950,-0.0303,-0.0617,-0.0240,0.073
20:57:17:955,-0.0536,-0.0513,0.0038,0.074
20:57:17:960,-0.0626,-0.0433,0.0172,0.078
20:57:17:965,-0.0525,-0.0213,0.0449,0.072
20:57:17:970,-0.0495,0.0125,0.0417,0.066
20:57:17:975,-0.0513,0.0199,0.0267,0.061
20:57:17:979,-0.0507,0.0058,-0.0142,0.053
20:57:17:987,-0.0405,0.0442,-0.0476,0.077
20:57:17:989,-0.0328,0.0634,-0.0618,0.094
20:57:17:995,-0.0156,0.0777,-0.0452,0.091
20:57:17:999,-0.0080,0.0611,-0.0525,0.081
20:57:18:004,-0.0052,0.0495,-0.0361,0.061
20:57:18:009,0.0118,0.0688,-0.0366,0.079
20:57:18:014,0.0095,0.0500,-0.0325,0.060
20:57:18:018,-0.0118,-0.0092,-0.0333,0.036
20:57:18:024,-0.0282,-0.0016,-0.0553,0.062
20:57:18:039,-0.0090,-0.0035,-0.0654,0.066
20:57:18:039,-0.0113,-0.0173,-0.0827,0.085
20:57:18:040,-0.0183,-0.0191,-0.1092,0.112
20:57:18:043,0.0103,-0.0233,-0.0927,0.096
20:57:18:048,0.0198,-0.0274,-0.0739,0.081
20:57:18:053,0.0102,-0.0268,-0.0431,0.052
20:57:18:057,0.0530,-0.0215,-0.0052,0.057
20:57:18:061,0.0552,-0.0162,0.0421,0.071
20:57:18:069,0.0597,-0.0087,0.0821,0.102
20:57:18:071,0.0451,0.0082,0.1004,0.110
20:57:18:078,0.0449,-0.0202,0.0735,0.089
20:57:18:082,0.0044,-0.0080,0.0301,0.031
20:57:18:087,0.0116,-0.0314,-0.0320,0.046
20:57:18:092,-0.0121,-0.0191,-0.0345,0.041
20:57:18:096,-0.0167,-0.0210,-0.0680,0.073
20:57:18:102,0.0002,-0.0133,-0.0681,0.069
20:57:18:106,0.0240,-0.0009,-0.0541,0.059
20:57:18:112,0.0168,0.0043,-0.0283,0.033
20:57:18:116,0.0264,0.0119,-0.0098,0.031
20:57:18:122,0.0239,0.0313,0.0015,0.039
20:57:18:132,0.0405,0.0101,0.0318,0.052
20:57:18:133,0.0499,0.0081,0.0261,0.057
20:57:18:150,0.0472,-0.0010,0.0348,0.059
20:57:18:150,0.0375,0.0112,0.0317,0.050
20:57:18:151,0.0254,0.0090,0.0382,0.047
20:57:18:151,-0.0055,0.0044,0.0351,0.036
20:57:18:156,-0.0007,-0.0026,0.0345,0.035
20:57:18:160,-0.0077,-0.0024,0.0006,0.008
20:57:18:165,0.0043,0.0049,-0.0068,0.009
20:57:18:170,-0.0004,0.0026,-0.0021,0.003
20:57:18:176,-0.0098,-0.0092,0.0120,0.018
20:57:18:179,-0.0168,-0.0161,0.0094,0.025
20:57:18:185,-0.0236,0.0055,0.0235,0.034
20:57:18:190,-0.0304,0.0080,0.0469,0.057
20:57:18:195,-0.0349,-0.0086,0.0606,0.070
20:57:18:200,-0.0227,-0.0014,0.0598,0.064
20:57:18:206,-0.0154,0.0107,0.0350,0.040
20:57:18:209,-0.0200,-0.0320,0.0247,0.045
20:57:18:214,-0.0318,-0.0103,-0.0047,0.034
20:57:18:218,-0.0056,-0.0055,0.0018,0.008
20:57:18:224,0.0133,0.0064,-0.0107,0.018
20:57:18:232,0.0321,-0.0127,0.0126,0.037
20:57:18:234,0.0341,-0.0007,0.0000,0.034
20:57:18:247,0.0409,0.0065,0.0399,0.058
20:57:18:248,0.0619,-0.0054,0.0654,0.090
20:57:18:248,0.0472,0.0042,0.0672,0.082
20:57:18:253,0.0445,-0.0006,0.0739,0.086
20:57:18:259,0.0181,-0.0267,0.0662,0.074
20:57:18:263,0.0014,-0.0123,0.0537,0.055
20:57:18:268,0.0037,-0.0241,0.0367,0.044
20:57:18:275,0.0179,0.0069,0.0220,0.029
20:57:18:277,0.0273,-0.0027,0.0311,0.041
20:57:18:283,0.0270,0.0020,0.0187,0.033
20:57:18:288,0.0149,0.0092,0.0159,0.024
20:57:18:293,0.0123,-0.0123,0.0178,0.025
20:57:18:296,-0.0044,-0.0121,0.0195,0.023
20:57:18:301,-0.0092,-0.0049,0.0403,0.042
20:57:18:306,0.0074,-0.0167,0.0537,0.057
20:57:18:312,0.0097,0.0143,0.0836,0.085
20:57:18:317,0.0048,-0.0095,0.0967,0.097
20:57:18:322,-0.0142,-0.0378,0.1096,0.117
20:57:18:327,-0.0070,-0.0208,0.0798,0.083
20:57:18:333,-0.0023,-0.0064,0.0503,0.051
20:57:18:335,0.0167,-0.0157,0.0376,0.044
20:57:18:348,0.0309,0.0107,0.0345,0.048
20:57:18:349,0.0236,0.0037,0.0386,0.045
20:57:18:351,0.0069,0.0038,0.0095,0.012
20:57:18:358,-0.0074,-0.0079,0.0161,0.019
20:57:18:361,0.0258,0.0040,0.0273,0.038
20:57:18:366,0.0184,0.0182,0.0242,0.035
20:57:18:371,0.0419,0.0465,0.0472,0.078
20:57:18:376,0.0343,0.0461,0.0321,0.066
20:57:18:381,0.0458,0.0268,0.0005,0.053
20:57:18:386,0.0311,0.0171,0.0095,0.037
20:57:18:390,0.0497,0.0240,-0.0196,0.059
20:57:18:396,0.0326,-0.0165,-0.0033,0.037
20:57:18:400,0.0322,0.0097,-0.0181,0.038
20:57:18:406,0.0485,-0.0046,-0.0067,0.049
20:57:18:410,0.0479,-0.0046,0.0045,0.048
20:57:18:415,0.0426,0.0097,0.0298,0.053
20:57:18:419,0.0469,0.0145,0.0478,0.069
20:57:18:425,0.0299,0.0168,0.0469,0.058
20:57:18:441,0.0296,0.0547,0.0317,0.070
20:57:18:442,0.0221,0.0875,0.0215,0.093
20:57:18:442,0.0385,0.0939,-0.0006,0.102
20:57:18:444,0.0238,0.0529,-0.0107,0.059
20:57:18:449,0.0140,0.0074,-0.0089,0.018
20:57:18:454,0.0209,-0.0093,-0.0096,0.025
20:57:18:458,0.0419,0.0073,-0.0125,0.044
20:57:18:464,0.0271,0.0262,0.0011,0.038
20:57:18:469,0.0197,0.0545,0.0124,0.059
20:57:18:474,0.0100,0.0066,0.0378,0.040
20:57:18:478,0.0264,-0.0053,0.0607,0.066
20:57:18:483,0.0142,-0.0005,0.0645,0.066
20:57:18:488,0.0236,-0.0053,0.0564,0.061
20:57:18:494,0.0352,-0.0052,0.0413,0.055
20:57:18:498,0.0396,0.0257,0.0097,0.048
20:57:18:503,0.0274,0.0256,-0.0122,0.039
20:57:18:508,-0.0061,-0.0386,-0.0435,0.058
20:57:18:513,0.0151,-0.0289,-0.0487,0.059
20:57:18:517,0.0289,-0.0217,-0.0017,0.036
20:57:18:525,0.0521,0.0139,0.0451,0.070
20:57:18:528,0.0657,0.0112,0.0822,0.106
20:57:18:534,0.0484,0.0180,0.0741,0.090
20:57:18:536,0.0121,0.0223,0.0565,0.062
20:57:18:540,0.0023,0.0028,0.0606,0.061
20:57:18:547,0.0187,0.0047,0.0456,0.050
20:57:18:552,0.0088,0.0114,0.0261,0.030
20:57:18:559,0.0085,0.0110,0.0093,0.017
20:57:18:564,-0.0012,0.0415,-0.0051,0.042
20:57:18:567,-0.0297,0.0338,-0.0027,0.045
20:57:18:573,-0.0225,0.0451,0.0233,0.056
20:57:18:577,-0.0106,0.0445,0.0679,0.082
20:57:18:580,-0.0011,-0.0034,0.1051,0.105
20:57:18:588,0.0178,-0.0249,0.1063,0.111
20:57:18:591,-0.0039,-0.0176,0.0883,0.090
20:57:18:596,-0.0088,-0.0009,0.0535,0.054
20:57:18:601,-0.0184,-0.0247,0.0403,0.051
20:57:18:606,0.0099,-0.0316,0.0722,0.079
20:57:18:611,0.0309,-0.0291,0.0660,0.078
20:57:18:615,0.0566,-0.0313,0.0862,0.108
20:57:18:619,0.0869,-0.0335,0.0827,0.125
20:57:18:625,0.0789,-0.0215,0.0747,0.111
20:57:18:630,0.0568,-0.0239,0.0597,0.086
20:57:18:635,0.0609,-0.0643,0.0306,0.094
20:57:18:651,0.0744,-0.0950,-0.0031,0.121
20:57:18:651,0.0617,-0.0685,-0.0174,0.094
20:57:18:652,0.0682,-0.0588,-0.0338,0.096
20:57:18:655,0.0675,-0.0515,-0.0453,0.096
20:57:18:658,0.0479,-0.0110,-0.0211,0.053
20:57:18:665,0.0259,0.0196,0.0123,0.035
20:57:18:670,-0.0077,0.0048,0.0310,0.032
20:57:18:674,-0.0055,-0.0099,0.0733,0.074
20:57:18:679,-0.0153,-0.0150,0.0725,0.076
20:57:18:684,-0.0368,-0.0272,0.0503,0.068
20:57:18:689,-0.0131,-0.0416,0.0210,0.048
20:57:18:694,-0.0180,-0.0440,0.0109,0.049
20:57:18:698,-0.0561,-0.0202,0.0222,0.064
20:57:18:704,-0.0369,-0.0061,0.0334,0.050
20:57:18:708,-0.0583,-0.0064,0.0563,0.081
20:57:18:713,-0.0581,-0.0019,0.0602,0.084
20:57:18:718,-0.0602,0.0382,0.0688,0.099
20:57:18:727,-0.0267,0.0352,0.0583,0.073
20:57:18:728,-0.0268,0.0464,0.0575,0.079
20:57:18:744,-0.0434,0.0480,0.0495,0.081
20:57:18:744,-0.0126,0.0354,0.0296,0.048
20:57:18:745,-0.0175,0.0371,0.0098,0.042
20:57:18:749,0.0227,0.0270,-0.0123,0.037
20:57:18:754,0.0103,0.0147,-0.0104,0.021
20:57:18:759,0.0195,-0.0142,-0.0157,0.029
20:57:18:762,0.0214,-0.0143,-0.0091,0.027
20:57:18:767,0.0328,-0.0073,-0.0357,0.049
20:57:18:772,0.0347,-0.0169,-0.0312,0.050
20:57:18:775,0.0579,-0.0288,-0.0029,0.065
20:57:18:780,0.0478,-0.0311,0.0181,0.060
20:57:18:787,0.0234,-0.0264,0.0271,0.045
20:57:18:791,0.0396,-0.0242,0.0647,0.080
20:57:18:796,0.0510,-0.0481,0.0523,0.087
20:57:18:801,0.0504,-0.0433,0.0542,0.086
20:57:18:807,0.0498,-0.0457,0.0158,0.069
20:57:18:811,0.0207,-0.0291,-0.0035,0.036
20:57:18:816,0.0298,-0.0243,0.0105,0.040
20:57:18:821,-0.0014,-0.0291,0.0244,0.038
20:57:18:826,-0.0016,-0.0813,0.0287,0.086
20:57:18:831,0.0173,-0.0642,0.0187,0.069
20:57:18:837,0.0241,-0.0592,0.0350,0.073
20:57:18:841,0.0308,-0.0329,0.0038,0.045
20:57:18:849,0.0399,0.0075,-0.0249,0.048
20:57:18:850,0.0441,-0.0142,-0.0392,0.061
20:57:18:855,0.0436,-0.0096,-0.0392,0.059
20:57:18:859,0.0526,-0.0286,-0.0416,0.073
20:57:18:865,0.0496,-0.0262,-0.0179,0.059
20:57:18:870,0.0396,-0.0214,-0.0181,0.048
20:57:18:874,0.0676,-0.0284,-0.0088,0.074
20:57:18:880,0.0622,-0.0046,0.0077,0.063
20:57:18:885,0.0354,0.0118,0.0217,0.043
20:57:18:889,0.0303,-0.0027,0.0500,0.059
20:57:18:894,0.0134,-0.0124,0.0543,0.057
20:57:18:897,-0.0058,-0.0031,0.0657,0.066
20:57:18:904,-0.0130,-0.0057,0.0724,0.074
20:57:18:908,-0.0154,0.0177,0.0695,0.073
20:57:18:915,0.0130,-0.0018,0.0403,0.042
20:57:18:919,-0.0039,-0.0210,0.0519,0.056
20:57:18:924,0.0198,-0.0425,0.0610,0.077
20:57:18:928,0.0148,-0.0330,0.0677,0.077
20:57:18:936,0.0003,-0.0520,0.0743,0.091
20:57:18:937,0.0073,-0.0542,0.0691,0.088
20:57:18:945,0.0024,-0.0398,0.0664,0.077
20:57:18:948,0.0072,-0.0208,0.0424,0.048
20:57:18:953,0.0356,-0.0136,0.0281,0.047
20:57:18:958,0.0282,-0.0137,0.0138,0.034
20:57:18:962,0.0184,-0.0091,0.0304,0.037
20:57:18:967,0.0087,-0.0140,0.0683,0.070
20:57:18:972,0.0323,-0.0118,0.0610,0.070
20:57:18:976,0.0178,-0.0120,0.0466,0.051
20:57:18:983,0.0129,-0.0288,0.0181,0.036
20:57:18:987,0.0270,-0.0027,-0.0055,0.028
20:57:18:992,0.0244,-0.0101,-0.0074,0.027
20:57:18:997,0.0099,-0.0459,0.0144,0.049
20:57:19:002,-0.0043,-0.0481,0.0290,0.056
20:57:19:006,-0.0114,-0.0290,0.0576,0.066
20:57:19:012,0.0076,-0.0362,0.0647,0.075
20:57:19:015,-0.0209,-0.0315,0.0480,0.061
20:57:19:020,-0.0112,-0.0125,0.0362,0.040
20:57:19:027,-0.0183,-0.0127,0.0220,0.031
20:57:19:031,-0.0277,-0.0034,-0.0064,0.029
20:57:19:038,-0.0180,0.0225,-0.0085,0.030
20:57:19:039,0.0130,0.0268,-0.0082,0.031
20:57:19:049,0.0223,0.0240,-0.0031,0.033
20:57:19:051,0.0221,0.0140,-0.0076,0.027
20:57:19:056,0.0409,0.0231,0.0142,0.049
20:57:19:060,0.0595,0.0036,0.0191,0.063
20:57:19:066,0.0590,-0.0014,0.0171,0.061
20:57:19:071,0.0515,-0.0254,0.0151,0.059
20:57:19:077,0.0463,-0.0184,0.0062,0.050
20:57:19:081,0.0270,0.0075,0.0117,0.030
20:57:19:085,-0.0088,-0.0048,0.0289,0.031
20:57:19:090,-0.0538,-0.0099,0.0318,0.063
20:57:19:095,-0.0414,-0.0007,0.0227,0.047
20:57:19:098,-0.0245,-0.0035,0.0160,0.030
20:57:19:107,-0.0078,0.0032,0.0117,0.014
20:57:19:109,-0.0173,0.0052,0.0025,0.018
20:57:19:114,0.0065,-0.0071,-0.0020,0.010
20:57:19:119,0.0111,0.0116,-0.0303,0.034
20:57:19:124,0.0062,0.0136,-0.0298,0.033
20:57:19:129,0.0298,0.0393,-0.0460,0.067
20:57:19:136,0.0556,0.0553,-0.0407,0.088
20:57:19:138,0.0669,0.0474,-0.0164,0.084
20:57:19:150,0.0877,0.0182,-0.0040,0.090
20:57:19:150,0.0703,0.0248,-0.0010,0.075
20:57:19:153,0.0151,0.0146,-0.0050,0.022
20:57:19:158,0.0292,0.0046,-0.0185,0.035
20:57:19:164,0.0123,0.0088,-0.0272,0.031
20:57:19:168,-0.0069,0.0083,-0.0218,0.024
20:57:19:173,-0.0093,0.0148,0.0002,0.018
20:57:19:176,0.0072,0.0142,0.0150,0.022
20:57:19:183,0.0071,0.0374,0.0130,0.040
20:57:19:188,0.0070,0.0390,-0.0007,0.040
