time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:44:05:259,-0.0054,-0.0093,-0.0145,0.018
20:44:05:264,-0.0053,-0.0186,-0.0026,0.019
20:44:05:271,-0.0028,-0.0326,0.0093,0.034
20:44:05:276,-0.0145,-0.0275,0.0331,0.045
20:44:05:278,-0.0190,-0.0463,0.0188,0.053
20:44:05:283,-0.0378,-0.0507,0.0236,0.067
20:44:05:288,-0.0303,-0.0409,0.0237,0.056
20:44:05:294,-0.0300,-0.0454,0.0166,0.057
20:44:05:298,-0.0274,-0.0451,0.0118,0.054
20:44:05:303,-0.0247,-0.0140,0.0236,0.037
20:44:05:308,-0.0174,-0.0210,0.0304,0.041
20:44:05:317,-0.0101,0.0029,0.0299,0.032
20:44:05:318,0.0089,0.0076,0.0223,0.025
20:44:05:324,0.0160,-0.0020,0.0217,0.027
20:44:05:328,0.0420,-0.0233,0.0163,0.051
20:44:05:332,0.0440,0.0078,0.0419,0.061
20:44:05:337,0.0365,-0.0112,0.0363,0.053
20:44:05:342,0.0600,-0.0205,0.0237,0.068
20:44:05:347,0.0524,0.0034,0.0325,0.062
20:44:05:352,0.0543,0.0011,0.0152,0.056
20:44:05:355,0.0563,-0.0274,0.0314,0.070
20:44:05:362,0.0440,-0.0057,0.0309,0.054
20:44:05:366,0.0460,0.0252,0.0258,0.058
20:44:05:371,0.0220,0.0131,0.0186,0.032
20:44:05:376,0.0220,0.0392,0.0353,0.057
20:44:05:382,0.0196,0.0484,0.0165,0.055
20:44:05:386,0.0125,0.0361,0.0146,0.041
20:44:05:391,0.0244,0.0549,-0.0087,0.061
20:44:05:395,0.0055,0.0593,-0.0058,0.060
20:44:05:400,0.0175,0.0517,-0.0125,0.056
20:44:05:406,0.0293,0.0253,-0.0004,0.039
20:44:05:417,0.0174,0.0347,0.0067,0.039
20:44:05:418,0.0339,0.0132,0.0208,0.042
20:44:05:428,0.0148,0.0061,0.0417,0.045
20:44:05:429,0.0242,-0.0128,0.0622,0.068
20:44:05:430,0.0359,-0.0220,0.0681,0.080
20:44:05:435,0.0476,-0.0429,0.0835,0.105
20:44:05:441,0.0307,-0.0399,0.0916,0.104
20:44:05:446,0.0186,-0.0275,0.0831,0.089
20:44:05:450,0.0210,0.0086,0.0819,0.085
20:44:05:454,0.0186,0.0112,0.0618,0.066
20:44:05:459,0.0163,0.0185,0.0279,0.037
20:44:05:465,0.0022,0.0542,0.0015,0.054
20:44:05:469,-0.0119,0.0350,-0.0175,0.041
20:44:05:474,-0.0069,0.0207,-0.0482,0.053
20:44:05:479,-0.0019,0.0325,-0.0407,0.052
20:44:05:484,0.0125,0.0277,-0.0215,0.037
20:44:05:489,0.0172,-0.0104,-0.0214,0.029
20:44:05:494,0.0220,-0.0149,-0.0071,0.027
20:44:05:498,0.0077,-0.0408,0.0120,0.043
20:44:05:509,0.0006,-0.0451,0.0404,0.061
20:44:05:510,0.0079,-0.0518,0.0499,0.072
20:44:05:520,-0.0300,-0.0489,0.0498,0.076
20:44:05:520,-0.0224,-0.0437,0.0498,0.070
20:44:05:523,-0.0434,-0.0598,0.0616,0.096
20:44:05:528,-0.0428,-0.0640,0.0449,0.089
20:44:05:534,-0.0280,-0.0751,0.0474,0.093
20:44:05:537,-0.0275,-0.0744,0.0665,0.104
20:44:05:543,-0.0176,-0.0713,0.0547,0.092
20:44:05:548,-0.0172,-0.0587,0.0452,0.076
20:44:05:551,-0.0049,-0.0747,0.0642,0.099
20:44:05:556,-0.0189,-0.0667,0.0498,0.085
20:44:05:561,-0.0257,-0.0589,0.0686,0.094
20:44:05:566,-0.0467,-0.0655,0.0657,0.104
20:44:05:571,-0.0438,-0.0340,0.0580,0.080
20:44:05:577,-0.0173,-0.0289,0.0551,0.065
20:44:05:582,-0.0432,-0.0286,0.0449,0.069
20:44:05:587,-0.0547,-0.0259,0.0252,0.066
20:44:05:592,-0.0234,-0.0210,0.0126,0.034
20:44:05:596,-0.0256,-0.0160,0.0049,0.031
20:44:05:602,-0.0135,0.0031,-0.0002,0.014
20:44:05:606,-0.0063,0.0126,-0.0196,0.024
20:44:05:611,0.0009,0.0338,-0.0648,0.073
20:44:05:619,-0.0133,0.0383,-0.0835,0.093
20:44:05:622,-0.0203,0.0475,-0.0974,0.110
20:44:05:626,-0.0344,0.0588,-0.0896,0.113
20:44:05:631,-0.0270,0.0796,-0.0914,0.124
20:44:05:634,-0.0316,0.0716,-0.0646,0.101
20:44:05:640,-0.0173,0.0825,-0.0640,0.106
20:44:05:646,-0.0268,0.0839,-0.0348,0.095
20:44:05:650,-0.0148,0.0804,-0.0271,0.086
20:44:05:655,-0.0053,0.0699,-0.0171,0.072
20:44:05:663,0.0231,0.0499,-0.0356,0.065
20:44:05:666,0.0299,0.0396,-0.0303,0.058
20:44:05:670,0.0793,0.0318,-0.0014,0.085
20:44:05:675,0.0691,0.0312,-0.0058,0.076
20:44:05:681,0.0519,-0.0025,0.0066,0.052
20:44:05:684,0.0444,-0.0193,0.0143,0.050
20:44:05:690,0.0086,-0.0264,0.0244,0.037
20:44:05:694,-0.0009,-0.0526,0.0275,0.059
20:44:05:699,0.0016,-0.0523,0.0449,0.069
20:44:05:703,0.0277,-0.0355,0.0431,0.062
20:44:05:709,0.0205,-0.0236,0.0365,0.048
20:44:05:719,0.0037,-0.0236,0.0296,0.038
20:44:05:720,0.0085,-0.0354,0.0226,0.043
20:44:05:733,-0.0129,-0.0233,0.0391,0.047
20:44:05:733,0.0013,-0.0067,0.0743,0.075
20:44:05:734,0.0037,0.0027,0.0760,0.076
20:44:05:739,0.0060,-0.0069,0.0847,0.085
20:44:05:743,0.0272,0.0001,0.0863,0.090
20:44:05:747,0.0317,-0.0285,0.0853,0.095
20:44:05:753,0.0575,-0.0355,0.0748,0.101
20:44:05:756,0.0522,-0.0472,0.0834,0.109
20:44:05:764,0.0777,-0.0683,0.0658,0.123
20:44:05:774,0.0937,-0.0845,0.0462,0.134
20:44:05:775,0.0881,-0.0958,0.0316,0.134
20:44:05:777,0.0851,-0.0880,0.0126,0.123
20:44:05:782,0.0512,-0.0992,0.0057,0.112
20:44:05:790,0.0200,-0.0438,-0.0248,0.054
20:44:05:793,0.0057,-0.0175,-0.0312,0.036
20:44:05:796,-0.0252,0.0157,-0.0353,0.046
20:44:05:800,-0.0226,0.0510,-0.0346,0.066
20:44:05:811,-0.0366,0.0717,-0.0267,0.085
20:44:05:812,-0.0386,0.0519,-0.0165,0.067
20:44:05:824,-0.0336,0.0702,-0.0016,0.078
20:44:05:824,-0.0049,0.0764,0.0202,0.079
20:44:05:826,-0.0121,0.0541,0.0441,0.071
20:44:05:831,-0.0168,0.0367,0.0583,0.071
20:44:05:835,-0.0500,0.0241,0.0770,0.095
20:44:05:841,-0.0712,0.0045,0.0861,0.112
20:44:05:846,-0.0898,-0.0198,0.1093,0.143
20:44:05:850,-0.0987,-0.0296,0.1086,0.150
20:44:05:855,-0.1171,-0.0275,0.1173,0.168
20:44:05:861,-0.1306,-0.0183,0.1189,0.178
20:44:05:865,-0.1441,-0.0330,0.0942,0.175
20:44:05:870,-0.1504,-0.0167,0.0742,0.168
20:44:05:877,-0.1258,-0.0125,0.0400,0.133
20:44:05:879,-0.1394,-0.0059,0.0320,0.143
20:44:05:885,-0.1055,0.0220,0.0003,0.108
20:44:05:889,-0.0837,0.0330,-0.0194,0.092
20:44:05:895,-0.0693,0.0369,-0.0509,0.094
20:44:05:899,-0.0313,0.0406,-0.0610,0.080
20:44:05:904,0.0135,0.0657,-0.0737,0.100
20:44:05:909,0.0602,0.0574,-0.0816,0.116
20:44:05:920,0.0757,0.0443,-0.0776,0.117
20:44:05:921,0.0934,0.0504,-0.0547,0.119
20:44:05:929,0.1299,0.0350,-0.0247,0.137
20:44:05:930,0.0950,0.0412,0.0099,0.104
20:44:05:935,0.0795,0.0639,0.0444,0.111
20:44:05:941,0.0237,0.0580,0.0740,0.097
20:44:05:943,-0.0101,0.0640,0.1060,0.124
20:44:05:948,-0.0484,0.0771,0.1189,0.150
20:44:05:953,-0.0460,0.0877,0.1198,0.155
20:44:05:957,-0.0794,0.0910,0.1040,0.159
20:44:05:963,-0.0863,0.0872,0.0953,0.155
20:44:05:968,-0.0696,0.0715,0.0769,0.126
20:44:05:972,-0.0530,0.0750,0.0656,0.113
20:44:05:978,-0.0390,0.0570,0.0469,0.083
20:44:05:983,-0.0109,0.0464,0.0210,0.052
20:44:05:987,0.0240,0.0215,-0.0001,0.032
20:44:05:992,0.0658,0.0349,-0.0140,0.076
20:44:05:996,0.1072,0.0293,-0.0302,0.115
20:44:06:002,0.1199,0.0261,-0.0486,0.132
20:44:06:013,0.1492,0.0230,-0.0525,0.160
20:44:06:014,0.1450,0.0224,-0.0657,0.161
20:44:06:023,0.1291,0.0432,-0.0643,0.151
20:44:06:024,0.1181,0.0496,-0.0747,0.148
20:44:06:026,0.0882,0.0678,-0.0564,0.125
20:44:06:031,0.0775,0.0787,-0.0596,0.125
20:44:06:035,0.0646,0.1060,-0.0768,0.146
20:44:06:040,0.0540,0.1188,-0.0797,0.153
20:44:06:046,0.0246,0.1315,-0.0564,0.145
20:44:06:051,0.0144,0.1560,-0.0760,0.174
20:44:06:056,0.0161,0.1469,-0.0739,0.165
20:44:06:061,-0.0035,0.1664,-0.0646,0.179
20:44:06:066,0.0007,0.1548,-0.0650,0.168
20:44:06:071,-0.0022,0.1599,-0.0676,0.174
20:44:06:075,0.0092,0.1270,-0.0725,0.147
20:44:06:082,0.0204,0.1086,-0.0632,0.127
20:44:06:085,0.0149,0.0950,-0.0586,0.113
20:44:06:090,0.0545,0.0791,-0.0753,0.122
20:44:06:095,0.0605,0.0775,-0.0706,0.121
20:44:06:100,0.0617,0.0569,-0.0635,0.105
20:44:06:105,0.0937,0.0293,-0.0541,0.112
20:44:06:110,0.0921,0.0137,-0.0542,0.108
20:44:06:114,0.1000,-0.0233,-0.0590,0.118
20:44:06:121,0.1481,-0.0624,-0.0542,0.170
20:44:06:131,0.1673,-0.0705,-0.0660,0.193
20:44:06:131,0.1649,-0.0549,-0.0515,0.181
20:44:06:135,0.1506,-0.0657,-0.0606,0.175
20:44:06:139,0.1032,-0.0977,-0.0409,0.148
20:44:06:144,0.0800,-0.1011,-0.0496,0.138
20:44:06:149,0.0617,-0.0738,-0.0436,0.106
20:44:06:154,0.0175,-0.0561,-0.0302,0.066
20:44:06:157,-0.0001,-0.0576,-0.0451,0.073
20:44:06:164,-0.0413,-0.0709,-0.0405,0.092
20:44:06:168,-0.0964,-0.0629,-0.0238,0.117
20:44:06:174,-0.1034,-0.0620,-0.0163,0.122
20:44:06:178,-0.1080,-0.0683,0.0009,0.128
20:44:06:183,-0.1054,-0.0508,0.0111,0.118
20:44:06:188,-0.1289,-0.0691,0.0262,0.149
20:44:06:193,-0.1166,-0.0611,0.0153,0.133
20:44:06:196,-0.0997,-0.0747,0.0212,0.126
20:44:06:203,-0.0758,-0.0740,0.0224,0.108
20:44:06:214,-0.0712,-0.0686,0.0164,0.100
20:44:06:214,-0.0310,-0.0894,0.0130,0.096
20:44:06:225,-0.0340,-0.1053,0.0214,0.113
20:44:06:226,-0.0155,-0.0975,0.0133,0.100
20:44:06:227,-0.0162,-0.0897,0.0267,0.095
20:44:06:233,0.0045,-0.0795,0.0330,0.086
20:44:06:235,0.0014,-0.0790,0.0583,0.098
20:44:06:242,-0.0301,-0.0594,0.0718,0.098
20:44:06:247,-0.0305,-0.0304,0.0854,0.096
20:44:06:252,-0.0260,-0.0420,0.0920,0.104
20:44:06:257,-0.0406,-0.0487,0.0986,0.117
20:44:06:261,-0.0526,-0.0815,0.0862,0.130
20:44:06:266,-0.0267,-0.0903,0.0928,0.132
20:44:06:271,0.0346,-0.1205,0.0852,0.152
20:44:06:274,0.0693,-0.1409,0.0847,0.178
20:44:06:282,0.1179,-0.1827,0.0747,0.230
20:44:06:286,0.1470,-0.1623,0.0789,0.233
20:44:06:292,0.1641,-0.1563,0.0665,0.236
20:44:06:295,0.1455,-0.1740,0.0446,0.231
20:44:06:300,0.1176,-0.1702,0.0563,0.214
20:44:06:306,0.1232,-0.1403,0.0538,0.194
20:44:06:311,0.0790,-0.1390,0.0635,0.172
20:44:06:314,0.0424,-0.1116,0.0545,0.131
20:44:06:323,0.0299,-0.0844,0.0437,0.100
20:44:06:324,0.0081,-0.1025,0.0309,0.107
20:44:06:331,0.0079,-0.1039,0.0139,0.105
20:44:06:339,0.0030,-0.1004,0.0044,0.101
20:44:06:340,0.0148,-0.1112,-0.0143,0.113
20:44:06:344,0.0408,-0.1100,-0.0257,0.120
20:44:06:350,0.0381,-0.0969,0.0083,0.104
20:44:06:354,0.0450,-0.0839,0.0209,0.097
20:44:06:358,0.0447,-0.0710,0.0621,0.104
20:44:06:364,0.0302,-0.0678,0.1129,0.135
20:44:06:377,0.0420,-0.0409,0.1612,0.172
20:44:06:378,0.0276,-0.0023,0.1622,0.165
20:44:06:379,0.0278,0.0076,0.1705,0.173
20:44:06:385,0.0493,0.0389,0.1409,0.154
20:44:06:390,0.0566,0.0725,0.1160,0.148
20:44:06:394,0.0449,0.1062,0.0932,0.148
20:44:06:398,-0.0047,0.1064,0.0867,0.137
20:44:06:403,-0.0372,0.0879,0.0962,0.136
20:44:06:412,-0.0743,0.0577,0.1028,0.139
20:44:06:413,-0.0708,0.0396,0.0684,0.106
20:44:06:419,-0.0817,0.0027,0.0834,0.117
20:44:06:423,-0.1116,-0.0411,0.0884,0.148
20:44:06:427,-0.1415,-0.0682,0.0762,0.175
20:44:06:432,-0.1072,-0.0714,0.0567,0.141
20:44:06:436,-0.0971,-0.0937,0.0466,0.143
20:44:06:442,-0.0611,-0.1018,-0.0017,0.119
20:44:06:448,-0.0278,-0.1027,-0.0428,0.115
20:44:06:452,0.0336,-0.0608,-0.0911,0.115
20:44:06:457,0.0898,-0.0382,-0.1323,0.164
20:44:06:462,0.1028,0.0058,-0.1713,0.200
20:44:06:467,0.1774,0.0377,-0.1699,0.249
20:44:06:472,0.2160,0.0790,-0.1879,0.297
20:44:06:476,0.2518,0.1130,-0.1893,0.335
20:44:06:482,0.2732,0.1325,-0.1788,0.352
20:44:06:486,0.2993,0.1425,-0.1730,0.374
20:44:06:491,0.3205,0.1501,-0.1243,0.375
20:44:06:496,0.3036,0.1435,-0.1230,0.358
20:44:06:501,0.2893,0.1606,-0.1142,0.350
20:44:06:506,0.3013,0.1801,-0.1027,0.366
20:44:06:511,0.2493,0.2161,-0.0909,0.342
20:44:06:514,0.2477,0.2425,-0.1003,0.361
20:44:06:523,0.1870,0.2428,-0.0929,0.320
20:44:06:534,0.1600,0.2385,-0.0310,0.289
20:44:06:534,0.1381,0.2200,-0.0172,0.260
20:44:06:536,0.0974,0.2137,-0.0012,0.235
20:44:06:539,0.0736,0.1718,0.0071,0.187
20:44:06:545,0.0214,0.1302,0.0220,0.134
20:44:06:550,-0.0210,0.1149,0.0648,0.134
20:44:06:555,-0.0466,0.0784,0.1213,0.152
20:44:06:562,-0.0838,0.0159,0.1632,0.184
20:44:06:568,-0.1279,-0.0320,0.1906,0.232
20:44:06:569,-0.1504,-0.0915,0.1918,0.260
20:44:06:574,-0.1800,-0.1317,0.1765,0.284
20:44:06:579,-0.1690,-0.1243,0.1636,0.266
20:44:06:585,-0.1653,-0.1098,0.1198,0.232
20:44:06:589,-0.1047,-0.0859,0.1071,0.173
20:44:06:594,-0.1086,-0.0788,0.0730,0.153
20:44:06:598,-0.1148,-0.1191,0.0676,0.179
20:44:06:605,-0.1067,-0.1044,0.0503,0.158
20:44:06:609,-0.0655,-0.1016,0.0473,0.130
20:44:06:617,-0.0292,-0.0941,0.0301,0.103
20:44:06:618,0.0068,-0.0936,0.0343,0.100
20:44:06:623,-0.0287,-0.1263,0.0453,0.137
20:44:06:628,-0.0284,-0.1469,0.0420,0.155
20:44:06:633,-0.0732,-0.1864,0.0743,0.214
20:44:06:637,-0.1010,-0.1783,0.0591,0.213
20:44:06:643,-0.0979,-0.1348,0.0252,0.169
20:44:06:648,-0.1305,-0.0822,0.0081,0.154
20:44:06:653,-0.1510,-0.0184,-0.0231,0.154
20:44:06:658,-0.1524,0.0069,-0.0685,0.167
20:44:06:661,-0.1065,0.0722,-0.1161,0.173
20:44:06:669,-0.1204,0.0916,-0.1422,0.208
20:44:06:672,-0.2223,0.0560,-0.1207,0.259
20:44:06:676,-0.3807,-0.0251,-0.1136,0.398
20:44:06:682,-0.6307,-0.1727,-0.1578,0.673
20:44:06:687,-0.7034,-0.2796,-0.2547,0.799
20:44:06:692,-0.3439,-0.0943,-0.3198,0.479
20:44:06:697,-0.1159,0.1082,-0.2835,0.325
20:44:06:702,1.0598,0.1496,-1.3309,1.708
20:44:06:706,3.1377,-0.6199,-2.6931,4.181
20:44:06:711,0.9742,-0.5617,-2.0001,2.295
20:44:06:715,0.2343,0.1276,-0.6732,0.724
20:44:06:722,-0.3226,0.5385,0.1579,0.647
20:44:06:725,-0.7930,0.6824,0.2177,1.069
20:44:06:734,-0.8701,0.8220,0.1714,1.209
20:44:06:746,-0.6999,1.0641,0.3720,1.327
20:44:06:747,-0.4152,1.2065,0.6160,1.417
20:44:06:748,-0.2494,1.1576,0.7805,1.418
20:44:06:750,0.0144,1.2826,1.0935,1.686
20:44:06:754,0.2739,1.5354,1.3920,2.090
20:44:06:759,0.5341,1.7565,1.4221,2.322
20:44:06:765,0.6907,1.8420,1.1907,2.300
20:44:06:770,0.5274,1.7791,0.7384,1.997
20:44:06:775,0.1633,1.5086,0.1530,1.525
20:44:06:780,-0.2537,1.2805,-0.1921,1.319
20:44:06:785,-0.4729,1.1396,-0.2196,1.253
20:44:06:790,-0.5232,1.0188,-0.1515,1.155
20:44:06:795,-0.5244,0.8416,-0.0614,0.994
20:44:06:800,-0.4715,0.6845,0.1148,0.839
20:44:06:805,-0.3598,0.6316,0.3054,0.788
20:44:06:809,-0.2393,0.5850,0.4238,0.761
20:44:06:817,-0.0571,0.5573,0.5585,0.791
20:44:06:820,0.0652,0.4650,0.7605,0.894
20:44:06:825,0.1564,0.3467,0.9294,1.004
20:44:06:828,0.0874,0.2069,1.0584,1.082
20:44:06:834,-0.0656,0.0495,1.0234,1.027
20:44:06:838,-0.1646,-0.0208,0.8672,0.883
20:44:06:846,-0.1498,-0.0689,0.6755,0.695
20:44:06:847,-0.0117,-0.0369,0.5027,0.504
20:44:06:853,0.1805,0.1138,0.3650,0.423
20:44:06:860,0.2717,0.2809,0.2402,0.459
20:44:06:863,0.2933,0.4933,0.0346,0.575
20:44:06:870,0.2813,0.7468,-0.2334,0.831
20:44:06:876,0.2500,1.0388,-0.5197,1.188
20:44:06:877,0.1850,1.3431,-0.5595,1.467
20:44:06:883,0.5599,1.4715,-0.3993,1.624
20:44:06:887,0.2794,1.3193,-0.2719,1.376
20:44:06:892,-0.3532,1.0861,-0.0194,1.142
20:44:06:898,-0.8672,1.0673,0.2326,1.395
20:44:06:902,-0.9976,1.2071,0.6087,1.680
20:44:06:907,-0.9810,1.3833,0.9868,1.962
20:44:06:918,-0.8749,1.5434,1.0453,2.059
20:44:06:918,-0.8060,1.6181,0.8390,1.993
20:44:06:928,-0.7024,1.6583,0.5257,1.876
20:44:06:928,-0.6451,1.7287,0.3133,1.872
20:44:06:931,-0.6867,1.7936,0.1750,1.929
20:44:06:937,-0.5236,1.8056,0.0136,1.880
20:44:06:941,-0.0911,1.8330,-0.1964,1.846
20:44:06:946,0.2910,1.8957,-0.0126,1.918
20:44:06:951,0.3889,1.7449,0.6695,1.909
20:44:06:955,0.2192,1.5925,1.3898,2.125
20:44:06:961,-0.0940,1.2940,1.8649,2.272
20:44:06:966,-0.2882,1.0064,2.0839,2.332
20:44:06:971,-0.2894,1.0117,2.2428,2.477
20:44:06:975,-0.2892,1.1829,2.1231,2.448
20:44:06:980,-0.3428,1.2286,2.0514,2.416
20:44:06:985,-0.3118,1.2662,1.8733,2.282
20:44:06:990,-0.3951,1.1860,1.3597,1.847
20:44:06:995,-0.8184,1.0807,0.7526,1.551
20:44:06:999,-1.1597,0.8282,0.1548,1.433
20:44:07:005,-1.3746,0.7342,-0.4426,1.620
20:44:07:010,-1.4536,0.9614,-0.7142,1.883
20:44:07:018,-1.3431,0.9943,-0.7055,1.814
20:44:07:020,-1.2016,0.8577,-0.1665,1.486
20:44:07:028,-1.2095,0.9295,0.3269,1.560
20:44:07:029,-1.1765,1.0160,0.8331,1.764
20:44:07:034,-0.9774,1.0361,1.1220,1.813
20:44:07:039,-1.0019,1.1758,1.2182,1.967
20:44:07:045,-1.0922,1.1616,1.3497,2.089
20:44:07:048,-1.1938,1.1696,1.4405,2.206
20:44:07:054,-1.1928,1.5670,1.1644,2.288
20:44:07:058,-1.2990,1.4685,0.7875,2.113
20:44:07:064,-1.0521,1.1018,0.1759,1.534
20:44:07:068,-0.7245,0.6803,0.0923,0.998
20:44:07:072,-0.4039,0.4578,0.2816,0.672
20:44:07:077,-0.2835,0.2073,0.4379,0.561
20:44:07:083,-0.2861,0.0222,0.5476,0.618
20:44:07:088,-0.2620,-0.1809,0.8612,0.918
20:44:07:093,-0.1571,-0.2748,1.2891,1.327
20:44:07:097,-0.2339,-0.3813,1.4230,1.492
20:44:07:102,-0.6050,-0.5291,1.3318,1.556
20:44:07:108,-1.0609,-0.6812,1.4528,1.924
20:44:07:119,-1.4083,-0.6417,1.3384,2.046
20:44:07:120,-1.3367,-0.6231,1.2060,1.905
20:44:07:129,-1.4570,-0.5534,0.6397,1.685
20:44:07:130,-1.7131,-0.6788,0.3427,1.874
20:44:07:133,-1.7947,-0.6282,-0.0697,1.903
20:44:07:137,-1.6377,-0.6136,-0.2496,1.767
20:44:07:142,-1.5045,-0.7396,-0.4009,1.724
20:44:07:148,-1.7006,-0.7237,-0.4443,1.901
20:44:07:152,-1.8091,-0.5868,-0.8822,2.097
20:44:07:155,-1.7881,-0.6747,-1.2071,2.260
20:44:07:160,-1.6765,-0.9195,-1.2340,2.276
20:44:07:166,-1.2241,-1.1584,-0.7240,1.834
20:44:07:171,-0.7392,-1.4372,-0.0661,1.618
20:44:07:176,-0.4526,-1.6233,0.4048,1.733
20:44:07:181,-0.2240,-1.7034,0.9741,1.975
20:44:07:186,0.0698,-1.5801,1.1365,1.948
20:44:07:191,0.2584,-1.4474,1.1116,1.843
20:44:07:194,0.1831,-1.3582,1.1301,1.776
20:44:07:200,0.1058,-1.2122,1.0167,1.586
20:44:07:205,0.3882,-1.1139,1.0599,1.586
20:44:07:211,0.8348,-0.9907,0.9771,1.623
20:44:07:215,0.8932,-0.8089,0.6910,1.389
20:44:07:220,0.7545,-0.6831,0.3373,1.072
20:44:07:228,0.7222,-0.4701,0.2242,0.890
20:44:07:230,0.8727,-0.2611,0.2826,0.954
20:44:07:234,1.3473,-0.0676,0.4265,1.415
20:44:07:239,1.6254,0.0983,0.7887,1.809
20:44:07:247,1.6218,0.3727,1.0758,1.982
20:44:07:251,1.3990,0.8341,1.1116,1.972
20:44:07:255,1.2862,1.2360,1.5990,2.396
20:44:07:259,1.1674,1.5612,2.2723,2.994
20:44:07:265,1.0781,1.7445,2.8126,3.481
20:44:07:269,1.0654,1.6947,2.8566,3.488
20:44:07:274,0.9544,1.5509,2.6025,3.176
20:44:07:277,0.7088,1.3302,2.1693,2.642
20:44:07:285,0.6187,1.1557,1.6341,2.095
20:44:07:288,0.6198,0.8848,1.2079,1.621
20:44:07:293,0.5636,0.5156,0.9970,1.256
20:44:07:298,0.4563,0.1437,0.9501,1.064
20:44:07:303,0.3183,-0.1073,1.0066,1.061
20:44:07:309,0.2275,-0.2687,1.1208,1.175
20:44:07:321,0.2888,-0.3386,1.2759,1.351
20:44:07:322,0.4069,-0.4743,1.3207,1.461
20:44:07:325,0.2086,-0.4795,1.1756,1.287
20:44:07:327,-0.0647,-0.5743,1.1032,1.245
20:44:07:333,-0.1231,-0.5722,1.3481,1.470
20:44:07:337,-0.1192,-0.5832,1.6786,1.781
20:44:07:343,-0.2485,-0.6433,1.9092,2.030
20:44:07:347,-0.4694,-0.6305,2.0909,2.234
20:44:07:352,-0.5703,-0.5446,2.1624,2.302
20:44:07:356,-0.7179,-0.4931,2.1957,2.362
20:44:07:362,-0.8685,-0.3827,2.1553,2.355
20:44:07:367,-0.9908,-0.2110,2.0296,2.268
20:44:07:371,-1.1180,-0.1143,1.9957,2.290
20:44:07:377,-1.2765,-0.0522,2.0898,2.449
20:44:07:381,-1.3254,-0.0535,2.2454,2.608
20:44:07:387,-1.3515,-0.0946,2.3117,2.679
20:44:07:391,-1.3342,-0.2472,2.2691,2.644
20:44:07:394,-1.2311,-0.4847,2.1739,2.545
20:44:07:400,-1.0951,-0.7182,2.0345,2.420
20:44:07:407,-0.8623,-0.9569,1.8231,2.232
20:44:07:410,-0.5474,-1.2195,1.6987,2.162
20:44:07:416,-0.3261,-1.5421,1.6387,2.274
20:44:07:420,-0.2040,-1.8551,1.5489,2.425
20:44:07:425,-0.0593,-1.9913,1.3855,2.427
20:44:07:434,0.0670,-2.1417,1.2534,2.482
20:44:07:435,0.0937,-2.2801,1.2266,2.591
20:44:07:440,0.0808,-2.3492,1.1858,2.633
20:44:07:445,0.0170,-2.3034,1.1054,2.555
20:44:07:450,-0.0417,-2.2363,1.1972,2.537
20:44:07:455,-0.1997,-2.1191,1.2472,2.467
20:44:07:459,-0.2320,-2.0358,1.0672,2.310
20:44:07:467,-0.3326,-1.9627,0.8327,2.158
20:44:07:468,-0.3468,-1.9074,0.6709,2.052
20:44:07:474,-0.3805,-1.8873,0.5393,1.999
20:44:07:478,-0.4367,-1.8335,0.4936,1.948
20:44:07:485,-0.4607,-1.7870,0.4363,1.896
20:44:07:489,-0.4738,-1.7194,0.3558,1.819
20:44:07:494,-0.4086,-1.6733,0.2570,1.742
20:44:07:499,-0.4010,-1.6440,0.1040,1.695
20:44:07:505,-0.3169,-1.5927,-0.0652,1.625
20:44:07:508,-0.2379,-1.6005,-0.3447,1.654
20:44:07:520,-0.3149,-1.5404,-0.7113,1.726
20:44:07:521,-0.4087,-1.4551,-1.0121,1.819
20:44:07:533,-0.4805,-1.3156,-1.0992,1.780
20:44:07:533,-0.4984,-1.1433,-1.2112,1.739
20:44:07:534,-0.5983,-1.1104,-1.3358,1.837
20:44:07:538,-0.7132,-1.0498,-1.3314,1.839
20:44:07:543,-0.6683,-0.9116,-1.2090,1.655
20:44:07:549,-0.5640,-0.8160,-1.0348,1.433
20:44:07:553,-0.4870,-0.7901,-0.9083,1.299
20:44:07:556,-0.3448,-0.8318,-0.8579,1.244
20:44:07:563,-0.2314,-0.8508,-0.8789,1.245
20:44:07:567,-0.0995,-0.8924,-0.9644,1.318
20:44:07:570,0.0292,-0.9087,-1.1267,1.448
20:44:07:577,0.2259,-0.9447,-1.3452,1.659
20:44:07:582,0.4114,-0.9355,-1.6232,1.918
20:44:07:587,0.6231,-0.9622,-1.8276,2.157
20:44:07:592,0.6978,-0.9794,-1.9564,2.296
20:44:07:596,0.7117,-0.9586,-2.0409,2.364
20:44:07:602,0.6297,-0.9305,-2.0546,2.342
20:44:07:606,0.5800,-0.9071,-2.0808,2.343
20:44:07:611,0.5349,-0.8522,-2.1068,2.335
20:44:07:621,0.4570,-0.7824,-2.1922,2.372
20:44:07:621,0.4379,-0.6859,-2.3172,2.456
20:44:07:634,0.3079,-0.5892,-2.4289,2.518
20:44:07:634,0.4180,-0.5001,-2.4145,2.501
20:44:07:636,0.5231,-0.4646,-2.4269,2.526
20:44:07:639,0.5171,-0.3710,-2.5113,2.591
20:44:07:647,0.5429,-0.2533,-2.5769,2.646
20:44:07:650,0.7461,-0.1475,-2.6331,2.741
