time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
20:50:24:088,-0.0753,-0.0554,0.0432,0.103
20:50:24:089,-0.0506,-0.0040,0.1816,0.189
20:50:24:090,0.0009,0.0214,0.3481,0.349
20:50:24:096,0.0588,0.0592,0.4833,0.490
20:50:24:099,0.0630,0.0572,0.5167,0.524
20:50:24:105,0.0911,0.0427,0.4131,0.425
20:50:24:110,0.0376,-0.0288,-0.1144,0.124
20:50:24:115,-0.2964,0.1616,-2.1069,2.134
20:50:24:120,-0.3065,0.2596,-2.7726,2.802
20:50:24:125,-0.3558,0.2262,-2.6283,2.662
20:50:24:128,-0.3071,0.3150,-2.0764,2.122
20:50:24:134,-0.2828,0.3798,-1.4251,1.502
20:50:24:139,-0.3190,0.3552,-0.6474,0.804
20:50:24:145,-0.3735,0.2184,0.0675,0.438
20:50:24:149,-0.3612,0.0466,0.7546,0.838
20:50:24:154,-0.3509,-0.0493,1.3127,1.360
20:50:24:159,-0.2565,-0.0560,1.6034,1.625
20:50:24:165,-0.1241,-0.0550,1.6238,1.629
20:50:24:169,-0.0589,-0.0528,1.4994,1.501
20:50:24:174,-0.1057,-0.0537,1.2806,1.286
20:50:24:178,-0.2022,-0.0876,1.0008,1.025
20:50:24:184,-0.2452,-0.1007,0.6743,0.724
20:50:24:188,-0.2186,-0.1728,0.2531,0.376
20:50:24:193,-0.1516,-0.0296,-0.1557,0.219
20:50:24:198,-0.0377,0.0266,-0.4936,0.496
20:50:24:204,0.0440,-0.0003,-0.8091,0.810
