time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21:06:20:151,0.0252,-0.4344,0.2456,0.500
21:06:20:156,0.0708,-0.2366,0.4532,0.516
21:06:20:161,0.2040,-0.0341,0.6877,0.718
21:06:20:165,0.3569,0.1444,0.8412,0.925
21:06:20:171,0.5030,0.2133,0.8852,1.040
21:06:20:176,0.5316,0.1583,0.7958,0.970
21:06:20:181,0.5102,0.0464,0.6211,0.805
21:06:20:185,0.3537,-0.1295,0.4042,0.552
21:06:20:190,0.1204,-0.3862,0.1834,0.444
21:06:20:197,-0.0982,-0.6112,-0.1177,0.630
21:06:20:199,0.0517,-0.6085,-0.5756,0.839
21:06:20:215,0.3943,-0.3928,-0.9127,1.069
21:06:20:216,0.8730,-0.0071,-0.9645,1.301
21:06:20:216,1.1593,0.2760,-0.8389,1.457
21:06:20:218,1.2550,0.4188,-0.6580,1.478
21:06:20:225,1.1162,0.3716,-0.5392,1.294
21:06:20:229,0.7898,0.2354,-0.5303,0.980
21:06:20:234,0.5038,0.1159,-0.5571,0.760
21:06:20:239,0.3331,0.0374,-0.5217,0.620
21:06:20:244,0.4445,0.0210,-0.4217,0.613
21:06:20:248,0.3997,-0.1130,-0.2762,0.499
21:06:20:254,0.6115,-0.1904,-0.1377,0.655
21:06:20:257,0.6791,-0.1019,0.0061,0.687
21:06:20:263,0.5812,-0.2040,0.1074,0.625
21:06:20:268,0.5536,-0.2169,0.1854,0.623
21:06:20:273,0.5959,-0.2460,0.0873,0.651
21:06:20:278,0.7096,-0.2743,-0.0722,0.764
21:06:20:283,0.8102,-0.2440,-0.2596,0.885
21:06:20:289,0.9278,-0.3679,-0.2981,1.042
21:06:20:303,0.9840,-0.4566,-0.2573,1.115
21:06:20:304,0.8057,-0.3584,-0.5559,1.042
21:06:20:304,0.6156,-0.1826,-0.9500,1.147
21:06:20:308,0.5060,-0.0437,-1.1074,1.218
21:06:20:312,0.4278,-0.0659,-1.1050,1.187
21:06:20:317,0.3370,-0.1603,-1.1319,1.192
21:06:20:322,0.2446,-0.2241,-1.2432,1.287
21:06:20:327,0.1930,-0.2355,-1.2478,1.284
21:06:20:331,0.2059,-0.2188,-1.1696,1.208
21:06:20:336,0.0971,-0.1598,-0.9298,0.948
21:06:20:341,-0.0577,-0.0997,-0.6432,0.653
21:06:20:346,-0.1929,-0.0555,-0.3860,0.435
21:06:20:352,-0.2837,0.0346,-0.1485,0.322
21:06:20:356,-0.3274,0.1077,-0.0093,0.345
21:06:20:361,-0.3164,0.2281,0.0558,0.394
21:06:20:366,-0.3390,0.2928,0.0733,0.454
21:06:20:370,-0.3325,0.2945,0.0719,0.450
21:06:20:375,-0.2947,0.2979,-0.0224,0.420
21:06:20:380,-0.2472,0.2861,-0.1044,0.392
21:06:20:387,-0.2449,0.2164,-0.1071,0.344
21:06:20:390,-0.2567,0.1727,-0.1240,0.333
21:06:20:403,-0.3190,0.1791,-0.2674,0.453
21:06:20:404,-0.4015,0.2285,-0.3988,0.610
21:06:20:405,-0.4758,0.2089,-0.5135,0.731
21:06:20:411,-0.4628,0.2354,-0.6117,0.802
21:06:20:415,-0.3769,0.3274,-0.6671,0.833
21:06:20:420,-0.2915,0.3342,-0.5770,0.728
21:06:20:425,-0.1512,0.2937,-0.1957,0.384
21:06:20:430,-0.1053,0.3680,-0.2283,0.446
21:06:20:434,-0.0612,0.4135,-0.2897,0.509
21:06:20:439,0.1581,0.3681,-0.3247,0.516
21:06:20:444,0.3858,0.2778,-0.3767,0.607
21:06:20:449,0.4365,0.1548,-0.2590,0.531
21:06:20:454,0.4406,0.0655,-0.0412,0.447
21:06:20:457,0.3982,0.0785,0.1600,0.436
21:06:20:463,0.3379,0.1504,0.2275,0.434
21:06:20:469,0.2825,0.2068,0.1472,0.380
21:06:20:473,0.2128,0.1739,0.0267,0.276
21:06:20:478,0.1791,0.0955,-0.0841,0.220
21:06:20:485,0.1602,0.0509,-0.1469,0.223
21:06:20:491,0.1830,0.0954,-0.1908,0.281
21:06:20:494,0.1497,0.1097,-0.1512,0.239
21:06:20:506,0.1204,0.1105,-0.1310,0.209
21:06:20:506,0.0037,0.0954,-0.1255,0.158
21:06:20:508,-0.0856,0.0119,-0.1131,0.142
21:06:20:512,-0.1428,-0.0445,-0.0173,0.151
21:06:20:517,-0.1204,-0.0881,0.0638,0.162
21:06:20:522,-0.0490,-0.1119,0.1637,0.204
21:06:20:528,0.0647,-0.0442,0.2943,0.305
21:06:20:532,0.1519,-0.1050,0.3889,0.431
21:06:20:535,0.2433,-0.1274,0.4522,0.529
21:06:20:541,0.2880,-0.0851,0.4009,0.501
21:06:20:547,0.3308,-0.0884,0.2994,0.455
21:06:20:552,0.3048,-0.1491,0.2819,0.441
21:06:20:556,0.2719,-0.2964,0.2622,0.480
21:06:20:562,0.2509,-0.3822,0.3170,0.556
21:06:20:566,0.2755,-0.3880,0.3722,0.604
21:06:20:571,0.2478,-0.3283,0.4496,0.609
21:06:20:576,0.2754,-0.1628,0.4152,0.524
21:06:20:581,0.1859,-0.1379,0.3601,0.428
21:06:20:585,0.0368,-0.2126,0.3320,0.396
21:06:20:591,-0.1713,-0.4176,0.2974,0.541
21:06:20:609,-0.2597,-0.3775,0.1845,0.494
21:06:20:610,0.0888,-0.1593,0.0364,0.186
21:06:20:611,0.0782,-0.1050,0.0874,0.157
21:06:20:611,-0.2912,-0.2256,-0.0025,0.368
21:06:20:615,-0.5204,-0.3153,-0.1759,0.633
21:06:20:620,-0.6394,-0.2734,-0.3181,0.765
21:06:20:625,-0.6660,-0.1477,-0.4724,0.830
21:06:20:630,-0.7175,-0.0766,-0.5241,0.892
21:06:20:635,-0.6696,-0.0024,-0.4688,0.817
21:06:20:640,-0.6442,0.0488,-0.4236,0.773
21:06:20:645,-0.6240,0.0554,-0.3265,0.706
21:06:20:649,-0.5803,0.0488,-0.2350,0.628
21:06:20:654,-0.4883,0.0362,-0.1680,0.518
21:06:20:660,-0.3257,0.0225,-0.1376,0.354
21:06:20:664,-0.1393,-0.0110,-0.1628,0.215
21:06:20:669,0.0809,-0.0664,-0.2103,0.235
21:06:20:674,0.2688,-0.0979,-0.2706,0.394
21:06:20:679,0.4223,-0.1125,-0.3127,0.537
21:06:20:684,0.4547,-0.1169,-0.3412,0.580
21:06:20:688,0.4339,-0.1284,-0.3869,0.595
21:06:20:693,0.3478,-0.1164,-0.4379,0.571
21:06:20:699,0.2345,-0.1049,-0.4632,0.530
21:06:20:704,0.1390,-0.0538,-0.4154,0.441
21:06:20:716,0.0656,-0.0564,-0.3449,0.356
21:06:20:717,-0.0027,-0.0077,-0.2993,0.299
21:06:20:719,-0.0539,-0.0127,-0.2475,0.254
21:06:20:724,-0.0644,-0.0071,-0.1776,0.189
21:06:20:728,-0.0820,0.0211,-0.1586,0.180
21:06:20:733,-0.0711,0.0218,-0.1806,0.195
21:06:20:736,0.0062,-0.0026,-0.1768,0.177
21:06:20:743,0.1164,-0.0255,-0.2067,0.239
21:06:20:747,0.2241,-0.0231,-0.2107,0.308
21:06:20:752,0.3008,-0.0361,-0.2294,0.380
21:06:20:757,0.3655,-0.0717,-0.3052,0.482
21:06:20:763,0.4064,-0.1204,-0.3641,0.559
21:06:20:767,0.3855,-0.1729,-0.3799,0.568
21:06:20:772,0.3746,-0.2081,-0.3315,0.542
21:06:20:775,0.3567,-0.2147,-0.2739,0.498
21:06:20:781,0.3533,-0.1959,-0.2448,0.472
21:06:20:788,0.2904,-0.2164,-0.1609,0.396
21:06:20:793,0.1828,-0.2025,-0.0985,0.290
21:06:20:795,0.0759,-0.2025,0.0069,0.216
21:06:20:806,0.0031,-0.1880,0.1100,0.218
21:06:20:807,-0.0429,-0.1310,0.2250,0.264
21:06:20:811,-0.0499,-0.0582,0.3023,0.312
21:06:20:817,-0.0513,-0.0221,0.3539,0.358
21:06:20:822,-0.0684,0.0016,0.3658,0.372
21:06:20:825,-0.0864,-0.0323,0.3598,0.371
21:06:20:830,-0.0842,-0.0563,0.2835,0.301
21:06:20:836,-0.0668,-0.0655,0.1494,0.176
21:06:20:841,-0.0110,-0.0597,0.0313,0.068
21:06:20:845,0.0189,-0.0600,-0.0710,0.095
21:06:20:850,0.0418,-0.0802,-0.1555,0.180
21:06:20:855,0.0532,-0.0677,-0.2082,0.225
21:06:20:859,0.0597,-0.0723,-0.2816,0.297
21:06:20:865,0.0684,-0.0413,-0.3543,0.363
21:06:20:873,0.0814,-0.0295,-0.3862,0.396
21:06:20:873,0.1031,-0.0364,-0.4274,0.441
21:06:20:884,0.0668,-0.0474,-0.4496,0.457
21:06:20:885,0.0061,-0.0435,-0.3864,0.389
21:06:20:898,-0.0244,-0.0580,-0.3407,0.346
21:06:20:899,-0.0205,-0.0125,-0.2719,0.273
21:06:20:899,-0.0323,0.0166,-0.2229,0.226
21:06:20:904,-0.0097,0.0368,-0.1178,0.124
21:06:20:909,0.0617,0.0645,-0.0684,0.112
21:06:20:914,0.1248,0.0595,-0.0268,0.141
21:06:20:918,0.1798,0.0813,0.0070,0.197
21:06:20:923,0.1986,0.0700,0.0405,0.214
21:06:20:928,0.1936,0.0354,0.0450,0.202
21:06:20:933,0.1769,-0.0153,0.0518,0.185
21:06:20:937,0.2013,-0.0441,0.0823,0.222
21:06:20:943,0.2598,-0.0299,0.1172,0.287
21:06:20:948,0.3074,-0.0564,0.1497,0.347
21:06:20:953,0.3207,-0.0426,0.1489,0.356
21:06:20:957,0.2790,-0.0436,0.1174,0.306
21:06:20:963,0.2753,-0.0354,0.0887,0.291
21:06:20:967,0.2355,-0.0345,0.0177,0.239
21:06:20:973,0.2400,-0.0003,-0.0787,0.253
21:06:20:976,0.1855,-0.0306,-0.1625,0.248
21:06:20:983,0.1122,-0.0701,-0.2859,0.315
21:06:20:987,0.0552,-0.0974,-0.3585,0.376
21:06:20:993,0.0044,-0.0960,-0.4163,0.427
21:06:20:997,-0.0309,-0.0848,-0.4547,0.464
21:06:21:009,-0.0317,-0.0475,-0.4337,0.437
21:06:21:010,-0.0219,-0.0552,-0.3941,0.399
21:06:21:011,0.0226,-0.0676,-0.3477,0.355
21:06:21:016,0.0446,-0.0586,-0.2827,0.292
21:06:21:020,0.0778,-0.1019,-0.2182,0.253
21:06:21:026,0.0773,-0.1473,-0.1282,0.210
21:06:21:031,0.1053,-0.1567,-0.0697,0.201
21:06:21:036,0.1452,-0.1232,-0.0284,0.193
21:06:21:041,0.1637,-0.0992,0.0219,0.193
21:06:21:046,0.2062,-0.0919,0.0244,0.227
21:06:21:050,0.2036,-0.0609,-0.0064,0.213
21:06:21:057,0.1587,-0.0894,0.0271,0.184
21:06:21:061,0.1219,-0.0987,0.0770,0.175
21:06:21:066,0.1121,-0.1009,0.1099,0.187
21:06:21:070,0.1102,-0.0724,0.1450,0.196
21:06:21:075,0.0782,-0.0703,0.1798,0.208
21:06:21:082,0.0804,-0.0754,0.1551,0.190
21:06:21:085,0.0712,-0.0781,0.0974,0.144
21:06:21:091,0.0316,-0.1022,0.0355,0.113
21:06:21:095,-0.0078,-0.1258,-0.0473,0.135
21:06:21:102,-0.0661,-0.1251,-0.0893,0.167
21:06:21:104,-0.0793,-0.0858,-0.0981,0.153
21:06:21:115,-0.1097,-0.0958,-0.1023,0.178
21:06:21:115,-0.0908,-0.0790,-0.0689,0.139
21:06:21:119,-0.0969,-0.0760,-0.0597,0.137
21:06:21:125,-0.1206,-0.1132,-0.0270,0.168
21:06:21:129,-0.1525,-0.1262,-0.0231,0.199
21:06:21:134,-0.1188,-0.1249,0.0092,0.173
21:06:21:137,-0.0979,-0.1095,0.0792,0.167
21:06:21:144,-0.0798,-0.1063,0.1155,0.176
21:06:21:148,-0.0284,-0.1009,0.1396,0.175
21:06:21:153,-0.0127,-0.0935,0.1400,0.169
21:06:21:158,-0.0299,-0.1055,0.1169,0.160
21:06:21:163,-0.0489,-0.1158,0.0942,0.157
21:06:21:168,-0.0766,-0.1172,0.1029,0.174
21:06:21:173,-0.0747,-0.0908,0.1379,0.181
21:06:21:176,-0.0671,-0.0627,0.1468,0.173
21:06:21:182,-0.0490,-0.0330,0.1629,0.173
21:06:21:191,-0.0682,0.0148,0.1269,0.145
21:06:21:192,-0.0796,0.0262,0.0939,0.126
21:06:21:199,-0.0744,0.0297,0.0210,0.083
21:06:21:204,-0.0841,0.0515,-0.0557,0.113
21:06:21:206,-0.1206,0.0250,-0.0889,0.152
21:06:21:215,-0.1293,0.0127,-0.1360,0.188
21:06:21:216,-0.1054,-0.0090,-0.1660,0.197
21:06:21:224,-0.0679,0.0052,-0.1627,0.176
21:06:21:226,-0.0714,0.0314,-0.1429,0.163
21:06:21:233,-0.0278,0.0268,-0.1281,0.134
21:06:21:235,0.0007,0.0175,-0.1040,0.106
21:06:21:243,-0.0116,0.0108,-0.0802,0.082
21:06:21:246,-0.0403,-0.0264,-0.0519,0.071
21:06:21:251,-0.0186,-0.0344,-0.0335,0.051
21:06:21:256,0.0106,-0.0014,0.0059,0.012
21:06:21:260,0.0239,0.0152,0.0282,0.040
21:06:21:266,0.0235,0.0015,0.0263,0.035
21:06:21:271,0.0048,-0.0188,0.0243,0.031
21:06:21:275,-0.0229,-0.0576,-0.0110,0.063
21:06:21:282,-0.0598,-0.0697,-0.0367,0.099
21:06:21:285,-0.0585,-0.0457,-0.0646,0.098
21:06:21:296,-0.0407,-0.0310,-0.0972,0.110
21:06:21:297,-0.0089,-0.0184,-0.1203,0.122
21:06:21:315,0.0109,-0.0172,-0.1481,0.150
21:06:21:315,0.0424,0.0035,-0.1831,0.188
21:06:21:316,0.0284,-0.0086,-0.2013,0.203
21:06:21:316,0.0097,-0.0297,-0.2172,0.219
21:06:21:319,-0.0020,-0.0168,-0.1787,0.179
21:06:21:325,-0.0492,0.0105,-0.1240,0.134
21:06:21:329,-0.0629,0.0356,-0.0864,0.113
21:06:21:334,-0.0552,0.0535,-0.0659,0.101
21:06:21:338,-0.0477,0.0643,-0.0195,0.082
21:06:21:344,-0.0430,0.0725,0.0170,0.086
21:06:21:349,-0.0147,0.0569,0.0224,0.063
21:06:21:354,-0.0011,0.0533,0.0420,0.068
21:06:21:358,0.0406,0.0662,0.0590,0.098
21:06:21:364,0.0510,0.0530,0.0451,0.086
21:06:21:369,0.0445,0.0896,0.0693,0.122
21:06:21:374,0.0520,0.1021,0.0790,0.139
21:06:21:377,0.0617,0.0906,0.1220,0.164
21:06:21:385,0.0856,0.0718,0.1458,0.184
21:06:21:390,0.1120,0.0622,0.1671,0.211
21:06:21:407,0.1602,0.0665,0.1980,0.263
21:06:21:408,0.1827,0.0727,0.2098,0.288
21:06:21:408,0.1514,0.0497,0.2195,0.271
21:06:21:409,0.1472,0.0260,0.2057,0.254
21:06:21:412,0.1296,0.0160,0.1806,0.223
21:06:21:416,0.1461,0.0170,0.1655,0.221
21:06:21:424,0.1537,-0.0088,0.1223,0.197
21:06:21:427,0.1546,-0.0351,0.0395,0.163
21:06:21:432,0.1393,-0.0593,-0.0210,0.153
21:06:21:437,0.1241,-0.0767,-0.0975,0.175
21:06:21:442,0.0590,-0.0681,-0.1376,0.164
21:06:21:447,0.0462,-0.0407,-0.1915,0.201
21:06:21:451,0.0090,-0.0420,-0.2190,0.223
21:06:21:455,-0.0572,-0.0480,-0.2226,0.235
21:06:21:461,-0.0691,-0.0228,-0.2286,0.240
21:06:21:467,-0.0814,0.0073,-0.2063,0.222
21:06:21:471,-0.0869,0.0136,-0.1487,0.173
21:06:21:476,-0.0569,0.0204,-0.0941,0.112
21:06:21:485,-0.0153,-0.0104,-0.0520,0.055
21:06:21:488,-0.0119,-0.0312,-0.0104,0.035
21:06:21:490,-0.0037,-0.0421,0.0070,0.043
21:06:21:494,-0.0026,-0.0693,0.0433,0.082
21:06:21:500,-0.0203,-0.0677,0.0578,0.091
21:06:21:505,-0.0281,-0.0685,0.0224,0.077
21:06:21:525,-0.0119,-0.0432,0.0062,0.045
21:06:21:526,-0.0288,-0.0395,-0.0596,0.077
21:06:21:526,-0.0194,-0.0596,-0.1105,0.127
21:06:21:526,-0.0431,-0.0607,-0.1516,0.169
21:06:21:530,-0.0665,-0.0904,-0.1827,0.214
21:06:21:535,-0.1252,-0.1222,-0.1494,0.230
21:06:21:540,-0.1357,-0.1136,-0.1378,0.224
21:06:21:545,-0.1201,-0.0622,-0.1358,0.192
21:06:21:549,-0.1165,-0.0468,-0.0934,0.157
21:06:21:555,-0.0917,-0.0742,-0.0372,0.124
21:06:21:559,-0.0862,-0.1108,0.0232,0.142
21:06:21:565,-0.1075,-0.1117,0.0523,0.164
21:06:21:569,-0.0655,-0.1060,0.1170,0.171
21:06:21:574,-0.0220,-0.1199,0.2335,0.263
21:06:21:579,0.0711,-0.1319,0.3256,0.358
21:06:21:584,0.1167,-0.1111,0.3579,0.392
21:06:21:589,0.1300,-0.1169,0.3521,0.393
21:06:21:597,0.1112,-0.1303,0.3324,0.374
21:06:21:599,0.1696,-0.0965,0.2774,0.339
21:06:21:611,0.2098,-0.0512,0.1874,0.286
21:06:21:612,0.2295,-0.0179,0.0080,0.230
21:06:21:614,0.1654,-0.0218,-0.1940,0.256
21:06:21:618,0.0852,-0.0934,-0.9674,0.976
21:06:21:623,-0.0033,0.0499,-1.5599,1.561
21:06:21:628,-0.2454,-0.0082,-1.4769,1.497
21:06:21:632,-0.3559,-0.0631,-1.0604,1.120
21:06:21:638,-0.2352,0.0278,-0.7380,0.775
21:06:21:644,-0.0756,0.0713,-0.6537,0.662
21:06:21:647,-0.1160,0.0586,-0.6015,0.615
21:06:21:652,-0.2083,0.0085,-0.4503,0.496
21:06:21:656,-0.1269,-0.0415,-0.1367,0.191
21:06:21:660,-0.0550,-0.0206,0.1817,0.191
21:06:21:668,-0.0076,0.0039,0.4194,0.420
21:06:21:671,0.0141,-0.0133,0.5941,0.594
21:06:21:677,0.0353,0.0014,0.7347,0.736
21:06:21:681,0.0834,-0.0353,0.8773,0.882
21:06:21:686,0.0972,-0.0185,0.9199,0.925
21:06:21:691,-0.0940,-0.0268,0.7990,0.805
21:06:21:696,-0.2996,-0.0647,0.5682,0.646
21:06:21:706,-0.4262,-0.0984,0.3017,0.531
21:06:21:707,-0.4230,-0.0750,0.0329,0.431
